family	packageId	mod	kind	defName	label	techLevel	marketValue	category	tradeability	thingCategories	destroyOnDrop	menuHidden	weaponTags	apparelTags	sourceFile
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Radiation_Suit	Radiations Suit	Industrial	320.0	Item		Apparel	false	false		FCP_Radiation_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Radiations_Suit_Helmet	Radiation Suit Helmet	Industrial	180.0	Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Radiation_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Red_Rocket_Overalls	Red Rocket Overalls	Industrial	140.0	Item		Apparel	false	false		FCP_Pre_War_Apparel,FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Reinforced_Combat_Armor	Reinforced Combat Armor	Industrial	1250.0	Item		ApparelArmor	false	false		FCP_Combat_Armor,FCP_Combat_Armor_Reinforced	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Reinforced_Combat_Armor_Helmet	Reinforced Combat Armor Helmet	Industrial	250.0	Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Combat_Armor_Reinforced	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Reinforced_Combat_Armor_Helmet_Mk_II	Reinforced Combat Armor Helmet	Industrial	250.0	Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Combat_Armor_Reinforced_MK_II	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Reinforced_Combat_Armor_II	Reinforced Combat Armor II	Industrial	1450.0	Item		ApparelArmor	false	false		FCP_Apparel,FCP_Combat_Armor,FCP_Combat_Armor_Reinforced_MK_II	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Rivet_City_Security_Armor	Rivet City Security Armor	Industrial	950.0	Item		ApparelArmor	false	false		FCP_Combat_Armor,FCP_Combat_Armors	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Rivet_City_Security_Helmet	Rivet City Security Helmet	Industrial	150.0	Item		ApparelArmor,ArmorHeadgear	false	false		FCP_Combat_Armors	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Settler_Female_Outfit	Settler Female Outfit	Industrial	100.0	Item		Apparel	false	false		FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Settler_Male_Outfit	Settler Male Outfit	Industrial	100.0	Item		Apparel	false	false		FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Sheriff_Duster	Sheriff Duster	Industrial	210.0	Item		Apparel	false	false		FCP_Wastelander_Apparel_Sheriff	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Sheriff_Hat	Sheriff Hat	Industrial		Item		Apparel,Headgear	false	false		FCP_Wastelander_Sheriff	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Silver_Shroud	Silver Shroud Costume	Industrial	10000.0	Item		Apparel	false	false		FCP_Pre_War_Costume	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Slave_Bandana	Slave Bandana	Industrial	30.0	Item		Apparel,Headgear	false	false		FCP_Slave_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Slave_Rag_Hood	Slave Rag Hood	Industrial	35.0	Item		Apparel,Headgear	false	false		FCP_Slave_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Slave_Rags	Slave Rags	Industrial	60.0	Item		Apparel	false	false		FCP_Slave_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Slave_Scarf_Hat	Slave Scarf Hat	Industrial	35.0	Item		Apparel,Headgear	false	false		FCP_Slave_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Spring_Pre_War_Dress	Spring Pre War Dress	Industrial	160.0	Item		Apparel	false	false		FCP_Pre_War_Apparel,FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Spring_Pre_War_Shirt	Spring Pre War Shirt	Industrial	160.0	Item		Apparel	false	false		FCP_Pre_War_Apparel,FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Surveyor_Outfit	Surveyor Outfit	Industrial	230.0	Item		Apparel	false	false		FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_The_Inspector	The Inspector Costume	Industrial	10000.0	Item		Apparel	false	false		FCP_Pre_War_Costume	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Wasteland_Doctor_Outfit	Wasteland Doctor Outfit	Industrial	240.0	Item		Apparel	false	false		FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Wasteland_Wanderer_Outfit	Wasteland Wanderer Outfit	Industrial	130.0	Item		Apparel	false	false		FCP_Raider_Apparel,FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Wastelanders	FCP - Wastelanders	apparel	FCP_Apparel_Wrapped_Cap	Wrapped Cap	Industrial	50.0	Item		Apparel,Headgear	false	false		FCP_Wastelander_Apparel	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Wastelanders\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_AdvancedHelmet	flak helmet	Industrial		Item		ArmorHeadgear	false	false		IndustrialMilitaryAdvanced	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_ArmorHelmetRecon	recon helmet	Spacer		Item		ArmorHeadgear	false	false		SpacerMilitary	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_ArmorRecon	recon armor	Spacer		Item		ApparelArmor	false	false		SpacerMilitary	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_BasicShirt	T-shirt	Medieval		Item		ApparelMisc	false	false		IndustrialBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_BowlerHat	bowler hat	Medieval		Item		Headgear	false	false		IndustrialBasic,Western	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Cape	cape	Medieval		Item		ApparelNoble	false	false		Cape,Royal,RoyalTier2,RoyalTier5	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_ClothMask	face mask	Neolithic		Item		Headgear	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_CollarShirt	button-down shirt	Medieval		Item		ApparelMisc	false	false		IndustrialBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_CowboyHat	cowboy hat	Medieval		Item		Headgear	false	false		IndustrialBasic,Western	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Duster	duster	Medieval		Item		ApparelMisc	false	false		IndustrialAdvanced	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_FirefoampopPack	firefoam pop pack	Industrial		Item		ApparelUtility	false	false		BeltDefensePop	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Packs.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_FlakJacket	flak jacket	Industrial		Item		ApparelArmor	false	false		IndustrialAdvanced	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_FlakPants	flak pants	Industrial		Item		ApparelArmor	false	false		IndustrialMilitaryBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_FlakVest	flak vest	Industrial		Item		ApparelArmor	false	false		IndustrialMilitaryBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_HatHood	hood	Medieval		Item		Headgear	false	false		BestowerHood	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Jacket	jacket	Medieval		Item		ApparelMisc	false	false		IndustrialAdvanced	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Pants	pants	Medieval		Item		ApparelMisc	false	false		IndustrialBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Parka	parka	Neolithic		Item		ApparelMisc	false	false		IndustrialBasic,Neolithic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_PlateArmor	plate armor	Medieval		Item		ApparelArmor	false	false		MedievalMilitary	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_PowerArmor	marine armor	Spacer		Item		ApparelArmor	false	false		SpacerMilitary	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_PowerArmorHelmet	marine helmet	Spacer		Item		ArmorHeadgear	false	false		SpacerMilitary	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_PsychicFoilHelmet	psychic foil helmet	Medieval	250.0	Item		Headgear	false	false		IndustrialMilitaryAdvanced,IndustrialMilitaryBasic,SpacerMilitary	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_PsychicInsanityLance	psychic insanity lance	Archotech	650.0	Item		ApparelUtility	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Utility.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_PsychicShockLance	psychic shock lance	Archotech	550.0	Item		ApparelUtility	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Utility.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Robe	robe	Medieval		Item		ApparelMisc	false	false		Robe	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_ShieldBelt	shield belt	Spacer		Item		ApparelUtility	false	false		BeltDefense	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Belts.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_SimpleHelmet	simple helmet	Industrial		Item		ArmorHeadgear	false	false		IndustrialMilitaryBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_SmokepopBelt	smokepop pack	Industrial		Item		ApparelUtility	false	false		BeltDefensePop	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Packs.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_TribalA	tribalwear	Neolithic		Item	Sellable	ApparelMisc	false	false		Neolithic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Various.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_TribalHeaddress	tribal headdress	Neolithic		Item		Headgear	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_Tuque	tuque	Medieval		Item		Headgear	false	false		IndustrialBasic	D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_WarMask	war mask	Neolithic		Item		Headgear	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	Apparel_WarVeil	veil	Neolithic		Item		Headgear	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Apparel_Headgear.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	OrbitalTargeterBombardment	orbital bombardment targeter	Spacer	1200.0	Item	Sellable	ApparelUtility	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpecial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	OrbitalTargeterPowerBeam	orbital power beam targeter	Spacer	1200.0	Item	Sellable	ApparelUtility	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpecial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	apparel	TornadoGenerator	tornado generator	Spacer	800.0	Item	Sellable	ApparelUtility	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpecial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Artillery_AutoMortar	auto-mortar			Item	None		true	false	Artillery,Artillery_BaseDestroyer		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Artillery_Mortar	mortar			Item	None		true	false	Artillery,Artillery_BaseDestroyer		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Beer	beer	Neolithic	12.0	Item		Drugs	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\Drugs\Alcohol_Beer.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Bow_Great	greatbow	Neolithic		Item		WeaponsRanged	false	false	Neolithic,NeolithicRangedChief,NeolithicRangedHeavy		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Bow_Recurve	recurve bow	Neolithic		Item		WeaponsRanged	false	false	Neolithic,NeolithicRangedDecent		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Bow_Short	short bow	Neolithic		Item		WeaponsRanged	false	false	Neolithic,NeolithicRangedBasic		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedNeolithic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	ElephantTusk	elephant tusk	Neolithic	80.0	Item		ItemsMisc	false	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Items\Items_Exotic.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_AssaultRifle	assault rifle	Industrial		Item		WeaponsRanged	false	false	AssaultRifle,Gun,IndustrialGunAdvanced		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_AutocannonTurret	autocannon			Item	None		true	false	TurretGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Autopistol	autopistol	Industrial		Item		WeaponsRanged	false	false	Autopistol,Gun,SimpleGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_BoltActionRifle	bolt-action rifle	Industrial		Item		WeaponsRanged	false	false	Gun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChainShotgun	chain shotgun	Industrial		Item		WeaponsRanged	false	false	Gun,IndustrialGunAdvanced,ShortShots		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeBlasterHeavy	Gun_ChargeBlasterHeavy	Spacer	1400.0	Item	None	WeaponsRanged	true	false	ChargeBlasterHeavyGun,MechanoidGunHeavy		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeBlasterHeavyTurret	light charge blaster	Spacer	1400.0	Item	None	WeaponsRanged	true	false			D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeLance	charge lance	Spacer		Item		WeaponsRanged	false	false	Gun,MechanoidGunMedium,SpacerGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpacer.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_ChargeRifle	charge rifle	Spacer		Item		WeaponsRanged	false	false	Gun,SpacerGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedSpacer.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_DoomsdayRocket	doomsday rocket launcher	Spacer	1000.0	Item		WeaponsRanged	false	false	Gun,GunSingleUse		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrialConsumable.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_EmpLauncher	EMP launcher	Industrial		Item		WeaponsRanged	false	false	GrenadeEMP,Gun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_HeavySMG	heavy SMG	Industrial		Item		WeaponsRanged	false	false	Gun,IndustrialGunAdvanced,ShortShots		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_IncendiaryLauncher	incendiary launcher	Industrial		Item		WeaponsRanged	false	false	Gun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_InfernoCannon	Gun_InfernoCannon	Spacer	1400.0	Item	None	WeaponsRanged	true	false	InfernoCannonGun,MechanoidGunHeavy		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_InfernoCannonTurret	Gun_InfernoCannonTurret	Spacer	1400.0	Item	None	WeaponsRanged	true	false	TurretGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_LMG	LMG	Industrial		Item		WeaponsRanged	false	false	Gun,IndustrialGunAdvanced		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_MachinePistol	machine pistol	Industrial		Item		WeaponsRanged	false	false	Gun,ShortShots		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Minigun	minigun	Industrial		Item		WeaponsRanged	false	false	Gun,GunHeavy,Minigun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_MiniTurret	mini-turret gun			Item	None		true	false	TurretGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_MiniTurretMech	mini-slugger			Item	None		true	false	TurretGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Mech.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Needle	needle gun	Spacer	1400.0	Item	None	WeaponsRanged	true	false	MechanoidGunLongRange		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedMechanoid.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_PumpShotgun	pump shotgun	Industrial		Item		WeaponsRanged	false	false	Gun,PumpShotgun,ShortShots		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_Revolver	revolver	Industrial		Item		WeaponsRanged	false	false	Gun,Revolver,SimpleGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_RocketswarmLauncher	rocketswarm tube			Item	None		true	false	TurretGun		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Buildings\Buildings_Security_Turrets.xml
Vanilla	Ludeon.RimWorld	RimWorld Core	weapon	Gun_SmokeLauncher	smoke launcher	Industrial		Item		WeaponsRanged	false	false	GrenadeSmoke		D:\Steam\steamapps\common\RimWorld\Data\Core\Defs\ThingDefs_Misc\Weapons\RangedIndustrial.xml
