StringId	Text
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ConstructWoodEffect.label	construct wood
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerBlue.description	A blue metal cargo container. Impassable. Cannot hold roof.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerBlue.label	blue cargo container
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerGreen.description	A green metal cargo container. Impassable. Cannot hold roof.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerGreen.label	green cargo container
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerGrey.description	A grey metal cargo container. Impassable. Cannot hold roof.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerGrey.label	grey cargo container
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerRed.description	A red metal cargo container. Impassable. Cannot hold roof.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerRed.label	red cargo container
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerYellow.description	A yellow metal cargo container. Impassable. Cannot hold roof.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ContainerYellow.label	yellow cargo container
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ControlMechEffect.description	This is an effecter prop for "Control Mech". Intrinsically laggy, use in moderation.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ControlMechEffect.label	control mech
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ConveyorInput.description	A small conveyor input. Intended to be placed over an empty workbench. Just for decorative purposes.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_ConveyorInput.label	conveyor input
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CookEffect.description	This is an effecter prop for "Cook". Intrinsically laggy, use in moderation.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CookEffect.label	cook
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cooker.description	A cooker unit.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cooker.label	cooker
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CookingAppliances.description	A singular cooking appliance.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CookingAppliances.label	cooking appliances
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CookingPan.description	A large pan.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CookingPan.label	pan
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CopilotConsole.description	An auxiliary interface that allows a copilot to assist in launching and piloting a gravship. Inactive.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CopilotConsole.label	copilot console
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Corn.description	A fake tall grain plant which produces ears of soft, edible seeds. While corn takes a long time to grow, it yields lots of food compared to other crops. Harvested corn takes a long time to spoil.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Corn.label	corn plant
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cotton.description	A fake mid-size crop that yields fine white cotton fibers. These are used to make cloth.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cotton.label	cotton plant
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CoveredCarriage.description	A horse-drawn four-wheeled vehicle used to transport people. Non-functional: all its internal mechanisms have been removed. Even the horses are fake.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CoveredCarriage.label	Covered Carriage
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Creeper.description	A hive-like structure created by giant insects.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Creeper.label	creeper
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CreepyBabyToy.description	A creepy baby toy.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CreepyBabyToy.label	creepy baby toy
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Crescent.description	This is a fleck prop for "Crescent". Intrinsically laggy, use in moderation.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Crescent.label	crescent
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cross.description	This is a fleck prop for "Cross". Intrinsically laggy, use in moderation.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cross.label	cross
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Crosstie.description	A rail road crosstie placed under the railroad tracks.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Crosstie.label	crosstie
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CrystalBall.description	This is a mote prop for "Crystal Ball". Intrinsically laggy, though less than effecter props. Use in moderation.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CrystalBall.label	crystal ball
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CrystalFlower.description	A tall, translucent flower that seems to be partially inorganic. This one is fake.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CrystalFlower.label	crystal flower
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CrystalHorn.description	This strange flower seems to be only partially organic. Part of its structure is clearly crystalline, and it appears to be unaffected, or even bolstered, by the extremely cold climate. This one is fake.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CrystalHorn.label	crystal horn
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cucumber.description	A sprawling vine with large leaves and curling tendrils, triangular prickly hairy leaves and yellow flowers. This one is fake.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Cucumber.label	cucumber
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CutStoneEffect.description	This is an effecter prop for "Cut Stone, Tailor, Smith and Sculpt", which share a similar effecter. Intrinsically laggy, use in moderation.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CutStoneEffect.label	stone bits
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CuttingBoard.description	A wooden cutting board.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CuttingBoard.label	cutting board
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CuttingTableWithKnife.description	A cutting table with a sharpened knife. Intended to be placed over an empty workbench. Just for decorative purposes.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CuttingTableWithKnife.label	cutting table, knife
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CypressTree.description	A fake, tall coniferous tree often found in swamps. Despite its slow growth, planting these trees can be profitable as a low-effort, long-term investment because they yield so much usable wood.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_CypressTree.label	cypress tree
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DamagedHydro.description	An ancient artificial nutrient bath for growing plants. Its core components have long been damaged and are now a pile of useless scrap iron.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DamagedHydro.label	damaged ancient hydroponics
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DamagedHydroB.description	An ancient artificial nutrient bath for growing plants. Its core components have long been damaged and are now a pile of useless scrap iron.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DamagedHydroB.label	damaged ancient hydroponics
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DamagedHydroC.description	An ancient artificial nutrient bath for growing plants. Its core components have long been damaged and are now a pile of useless scrap iron.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DamagedHydroC.label	damaged ancient hydroponics
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Dandelion.description	A fake tiny yellow flower which grows in large clusters.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Dandelion.label	dandelions
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DataConsole.description	An advanced data console accepting several different types of file formatting.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DataConsole.label	data console
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DataConveyor.description	A large box holding cables and pipes for data transfer.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DataConveyor.label	data conveyor
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Daylily.description	A cultivated fake flower with wide petals and a short lifespan. Daylilies are very beautiful, but must be replanted often.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_Daylily.label	daylily
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DeadBowerTree.description	Despite its common name, the dead bower tree is not truly dead, just exceptionally adapted to survival in arid weather. This one is fake.
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DeadBowerTree.label	dead bower tree
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowBoth.label	arrow left and right symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowDiagonal.label	diagonal arrow
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowDiagonalLarge.label	large diagonal arrow
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowDouble.label	arrow double symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowLeft.label	arrow left symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowLeftStraight.label	arrow left and straight symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowLong.label	arrow long symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowRight.label	arrow right symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowRightStraight.label	arrow right and straight symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowShort.label	arrow short symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowThreeWays.label	arrow three ways symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalArrowWide.label	arrow wide symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalBikeLane.label	bike lane decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalBikeLaneLarge.label	large bike lane decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalFakeStairs.label	fake stairs
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalFakeStairsCorner.label	fake stairs corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalFakeStairsInvertedCorner.label	fake stairs inverted corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadRound.label	round helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadRoundGeneric.label	generic round helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadRoundLarge.label	large round helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadRoundLargeGeneric.label	large generic round helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadSquare.label	square helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadSquareGeneric.label	generic square helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadSquareLarge.label	large square helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalHelipadSquareLargeGeneric.label	large generic square helipad
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineDouble.label	decal line double
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineDoubleCornerInner.label	decal line double inner corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineDoubleCornerInnerRound.label	decal line double inner corner round
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineDoubleCornerOuter.label	decal line double outer corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineDoubleCornerOuterRound.label	decal line double outer corner round
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThin.label	decal line thin
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCentered.label	decal line thin centered
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCenteredCorner.label	decal line thin centered corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCenteredDiagonal.label	decal line thin centered diagonal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCenteredRound.label	decal line thin centered round
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCornerInner.label	decal line thin inner corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCornerInnerDiagonal.label	decal line thin inner corner diagonal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCornerInnerRound.label	decal line thin inner corner round
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCornerOuter.label	decal line thin outer corner
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCornerOuterDiagonal.label	decal line thin outer corner diagonal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinCornerOuterRound.label	decal line thin outer corner round
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalLineThinDiagonal.label	decal line thin diagonal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalPedestrianLane.label	pedestrian lane decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalPedestrianLaneLarge.label	large pedestrian lane decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalStopSign.label	stop symbol decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalStopSignLarge.label	large stop symbol decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolA.label	A symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolB.label	B symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolC.label	C symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolD.label	D symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolE.label	E symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolEight.label	8 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolF.label	F symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolFive.label	5 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolFour.label	4 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolG.label	G symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolH.label	H symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolI.label	I symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolJ.label	J symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolK.label	K symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolL.label	L symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolM.label	M symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolN.label	N symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolNine.label	9 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolO.label	O symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolOne.label	1 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolP.label	P symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolQ.label	Q symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolR.label	R symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolS.label	S symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolSeven.label	7 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolSix.label	6 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolT.label	T symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolThree.label	3 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolTwo.label	2 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolU.label	U symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolV.label	V symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolW.label	W symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolX.label	X symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolY.label	Y symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolZ.label	Z symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalSymbolZero.label	0 symbol
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningArrow.label	warning arrow
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningArrowClean.label	clean warning arrow
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningArrowCleanLarge.label	large clean warning arrow
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningArrowLarge.label	large warning arrow
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningBiohazard.label	biohazard decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningElectric.label	electricity decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningGeneric.label	warning decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningRadiation.label	radiation decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningStripes.label	warning stripes
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningStripesClean.label	clean warning stripes
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningStripesCleanLarge.label	large clean warning stripes
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWarningStripesLarge.label	large warning stripes
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordArmory.label	armory decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordBarracks.label	barracks decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordBlock.label	block decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordCafeteria.label	cafeteria decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordCargo.label	cargo decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordChamber.label	chamber decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordClimate.label	climate decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordCommand.label	command decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordControl.label	control decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordDanger.label	danger decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordEngineer.label	engineer decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordFarming.label	farming decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordFreezer.label	freezer decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordFridge.label	fridge decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordHangar.label	hangar decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordHospital.label	hospital decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordKill.label	kill decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordKitchen.label	kitchen decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordLanding.label	landing decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordMedical.label	medical decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordMess.label	mess decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordMorgue.label	morgue decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordMortar.label	mortar decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordPlay.label	play decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordPrison.label	prison decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordReactor.label	reactor decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordRecreation.label	recreation decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordRefinery.label	refinery decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordRelax.label	relax decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordResearch.label	research decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSecurity.label	security decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordShipping.label	shipping decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSleeping.label	sleeping decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSmallBase.label	base decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSmallBay.label	bay decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSmallBox.label	box decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSmallCell.label	cell decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSmallClear.label	clear decal
Part3|DefInjected/ThingDef/VanillaExpanded_VFEPropsandDecor.xml|VFEPD_DecalWordSmallDock.label	dock decal
