StringId	Text
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedBattery.description	A sealed Poseidon battery unit with far better efficiency than common storage cells. These pre-War housings are rainproof and less prone to catastrophic discharge.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedSolarGenerator.description	A high-efficiency Poseidon solar array marketed as the Industrial Helios Two, built to pull significantly more charge from direct sunlight than ordinary civilian panels.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedSolarGenerator.label	Industrial Helios Two
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedWatermillGenerator.description	A Poseidon hydro unit designed to draw industrial power from moving water. Crowded installations create turbulence and reduce output.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedWatermillGenerator.label	industrial hydro turbine
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedWindTurbine.description	A pre-War Poseidon utility turbine built for industrial output. It needs broad clear approaches to keep airflow stable and advertises the sort of oversized confidence Poseidon loved to stamp on its public works.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_AdvancedWindTurbine.label	industrial wind turbine
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_ComponentFabricationBench.description	A powered Corvega assembly bench fitted for turning raw stock into industrial and spacer-grade components.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_ComponentFabricationBench.label	Corvega assembly bench
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_FueledSmelter.description	A fuel-fed foundry station for recovering usable metal from slag and scrap items.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_FueledSmelter.label	fueled foundry
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_LargeAdvancedBattery.description	A large sealed Poseidon battery bank built for dependable utility storage. Unlike older packs, these housings withstand rain without exploding.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_LargeBattery.description	A large Poseidon battery bank meant to hold reserve power for later demand. Fully charged units are dangerous when exposed to rain or fire.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_SmallBattery.description	A compact reserve battery for local circuits and small industrial loads. Charged units can still blow when exposed to rain or fire.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableButcherElectric.description	A motorized butcher line with a rotary saw for fast, precise carcass breakdown. It consumes a heavy amount of power.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableButcherElectric.label	industrial butcher line
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableDrugLabElectric.description	A powered Corvega chem lab with heaters, vessels, and gauges for efficient batch processing of compounds and drugs.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableDrugLabElectric.label	industrial chem lab
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableMachiningLarge.description	A large Corvega machining platform with advanced tooling and floor space for rapid fabrication of technical equipment. It consumes power.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableMachiningLarge.label	Corvega machining platform
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableSmithyLarge.description	A powered Corvega forge station for weapons, tools, and heavy benchwork. It draws a substantial load from the grid.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableSmithyLarge.label	Corvega forge station
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableStonecutterElectric.description	An industrial masonry saw with powered cutters for turning chunks into building blocks at assembly-line speed.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableStonecutterElectric.label	industrial masonry saw
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableStoveLarge.description	A large industrial cooking line with multiple ovens and burners for rapid meal production under heavy settlement demand.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableStoveLarge.label	industrial galley range
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableTailorLarge.description	A large industrial tailoring bench with powered sewing equipment for rapid clothing output. It can still limp along without power at reduced speed.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFE_TableTailorLarge.label	industrial tailoring bench
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_Autofarmer.description	A large Corvega field machine that handles sowing and harvest cycles across a designated crop zone, then pushes the yield into attached works hoppers.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_Autofarmer.label	agri-industrial harvester
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedBiofuelRefinery.description	An automated Corvega refinery that converts wood and other organic feedstock into oil. It requires a factory floor, works hoppers, and can be overclocked for higher output at higher heat and power cost.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedBiofuelRefinery.label	Corvega oil refinery
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedDrillPlatform.description	An automated Corvega deep extraction rig for pulling stone and buried metals up from the crust. Works machinery needs hoppers for intake and output, throws off serious heat, and can be overclocked at the cost of even greater draw and temperature.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedDrillPlatform.label	Corvega drill platform
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedMasonrySaw.description	A Corvega masonry line for turning stone chunks into consistent construction blocks. It needs hoppers, throws heat, and responds well to overclocking if your grid can support it.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedMasonrySaw.label	automated masonry line
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_AutomatedSmelter.description	A heavy Corvega smelter for recovering metal from slag, scrap gear, stone, and mechanoid remains. It belongs on a factory floor and can be overclocked for harsher but faster reclamation.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_Conveyor.description	A basic industrial conveyor for moving materials between work cells with minimal labor handling.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_Conveyor.label	industrial conveyor
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_FactoryHopper.description	Stores feedstock and finished goods for automated Corvega works machinery.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_FactoryHopper.label	works hopper
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_UndergroundConveyorEntrance.description	A buried intake point that lets an industrial conveyor run beneath short stretches of ground before resurfacing.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_UndergroundConveyorEntrance.label	buried conveyor intake
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_UndergroundConveyorExit.description	A buried discharge point that brings an underground conveyor back to the surface near the next work cell.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFEFactory_UndergroundConveyorExit.label	buried conveyor discharge
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_AirPurifier.description	A compact Wattz Electronics air scrubber that filters smoke, dust, and hazardous particulates while improving room cleanliness and indoor air quality.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_AirPurifier.label	Wattz air scrubber
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_LargeRepulsor.description	A large ultratech shield projector with the unmistakable feel of a Poseidon black-budget installation. It consumes enormous power while active and can set the surrounding area ablaze if it absorbs too much punishment too quickly.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_SmallRepulsor.description	A compact ultratech shield projector that reads like one of Poseidon's more secretive defense contracts. It throws up a potent energy field when a threat is present and idles at far lower draw the rest of the time.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_AntiAir.description	A specialized Corvega anti-air turret that intercepts explosive projectiles and incoming drop pods within its defensive radius. It cannot engage ground targets, but it looks every bit like a pre-War perimeter solution.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_ArmoredTurret.description	An armored portable turret with Corvega targeting electronics and reinforced plating. Extra armor helps it survive incoming fire, but the control package remains just dumb enough to be dangerous around friendlies.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_AutocannonDouble.description	A twin-barreled autocannon turret with Corvega fire-control electronics. It trades finesse for volume of fire and remains a power-hungry, violently practical defensive platform.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_Flame.description	A portable flamer turret with Corvega control electronics and a brutally simple fuel system. It can engulf enemies and terrain in fire, and it remains as unsafe as any honest pre-War weapon platform should be.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_MilitaryTurret.description	A refined automated turret with Corvega targeting hardware, military-grade stabilization, and hardened casing. Its dumb AI brain still cannot be directly controlled, so beware of friendly fire.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_Minigun.description	A heavy automatic turret whose multi-barrel mechanism unleashes sustained fire at high speed. Corvega control systems keep it cycling, but they do not make it subtle.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_Searchlight.description	A Corvega searchlight combining an intensely bright lamp with a mirrored reflector, useful for illuminating and dazzling targets across a defensive perimeter.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VFES_Turret_ShotgunTurret.description	A compact automatic turret fitted with a semi-automatic shotgun and Corvega targeting electronics. Short-ranged, nasty, and still not smart enough to trust completely.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasFloodlight.description	A tall propane floodlight that illuminates a massive area. It is not bright enough for crop growth, but it provides dependable yard lighting when connected to the propane network.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasFloodlight.label	propane floodlight
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasLamp.description	A propane-fed standing lamp for utility lighting. It must be connected to the propane network and can be placed safely outdoors.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasLamp.label	propane lamp
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasSunLamp.description	An industrial lamp bright enough for crop growth, but it burns a steady supply of propane. It shuts itself off at night.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasSunLamp.label	propane sun lamp
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasWallLamp.description	A propane-fed wall light for utility corridors and work rooms. It must be connected to the propane network and can be placed safely outdoors.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_GasWallLamp.label	propane wall lamp
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_Helixien.description	Propane gas.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VHGE_Helixien.label	propane
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VitalsMonitor.description	A Med-Tek patient telemetry unit that improves tend quality, surgery success, and recovery when mounted directly beside a hospital bed.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VNPE_NutrientPasteDripper.description	A bedside Med-Tek feeding device that delivers nutrient paste directly to bedridden patients when linked to a nutrient vat. Practical, clinical, and just unsettling enough to feel authentic.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VNPE_NutrientPasteFeeder.description	A compact Corvega feeder that outputs nutrient paste from the pipe network for routine worker consumption.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VNPE_NutrientPasteGrinder.description	A Corvega nutrient grinder that reduces organic feedstocks into pipeline-ready paste stock. Efficient, impersonal, and very much in the spirit of industrial pre-War food engineering.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VNPE_NutrientPasteTap.description	A Corvega paste tap that dispenses prepared nutrient meals from the vat network. It is the kind of practical cafeteria hardware a large contractor would install by the hundred.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VNPE_NutrientPasteVat.description	A Corvega storage vat for holding large volumes of processed nutrient paste. Destroying one makes exactly the kind of industrial mess you would expect.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VRecyclingE_LargePollutionPump.description	A large Poseidon groundwater reclamation pump that gradually strips pollution from broad terrain and condenses the recovered waste into haulable toxic packs.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VRecyclingE_LargePollutionPump.label	Poseidon reclamation pump
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VRecyclingE_PollutionFastPump.description	A compact high-draw reclamation pump that clears polluted terrain quickly by burning a heavy amount of grid power and packing the recovered contaminants into toxic wastepacks.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VRecyclingE_PollutionFastPump.label	high-draw reclamation pump
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VRecyclingE_WasteCrate.description	A sealed industrial locker for holding toxic waste products and reclaimed hazardous packs without letting them leak into the local environment.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VRecyclingE_WasteCrate.label	sealed waste locker
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_IndustrialCooler.description	A large Appalachia Freeze wall cooler for serious refrigeration and industrial climate control. Cold air exits one side while hot exhaust is dumped out the other.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_IndustrialHeater.description	A large Wattz industrial heater that fits into a wall and pushes serious utility heat. It can automatically cycle to a target temperature.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_LargeCeilingFan.description	A large Wattz ceiling fan for workshops, warehouses, and other rooms that need stronger air circulation.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_SmallCeilingFan.description	A Wattz ceiling fan for slow, steady air circulation in smaller rooms.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_StandingCooler.description	A freestanding Appalachia Freeze cooling unit for open rooms that need relief from summer heat without full freezer performance.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_WallHeater.description	A Wattz wall heater that fits into a wall and keeps rooms warm without wasting floor space.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_WallMountedCooler.description	An Appalachia Freeze wall-mounted cooler for compact freezer rooms and tight utility spaces.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_WallMountedHeater.description	A compact Wattz wall-mounted heater for utility corridors, workshops, and smaller rooms that still need dependable automatic temperature control.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|VTE_WallMountedVent.description	A simple Wattz wall vent for equalizing temperatures between adjacent rooms without opening a passageway.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|WatermillGenerator.description	A Poseidon hydro unit designed to draw steady power from moving water. Crowded placements create turbulence and reduce output.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|WatermillGenerator.label	hydro turbine
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|WindTurbine.description	A utility-grade wind turbine for civilian settlements. It needs a broad, clear approach to keep airflow stable.
Part1|DefInjected/ThingDef/FIP_Poseidon.xml|WindTurbine.label	civilian wind turbine
Part1|DefInjected/ThingDef/FIP_Repconn.xml|AncientGravReactor.description	An ancient generator powered by a reactor core. Once capable of producing massive amounts of power, it has now fallen into disrepair. The containment shield is leaking, causing toxic fallout to blanket the whole region.\n\nHack or destroy the reactor to obtain the core. Be warned, it may explode if damaged.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|AncientGravReactor.label	ancient reactor
Part1|DefInjected/ThingDef/FIP_Repconn.xml|FuelOptimizer.description	A control unit that synchronizes the Hellion reactor with its VTOL thrust systems. It reduces the fuel needed for Hellion flight.\n\nOne Hellion can support two fuel regulators.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|FuelOptimizer.label	fuel regulator
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravAnchor.description	Prevents the local map from being destroyed during a Hellion launch.\n\nMooring masts stabilize the launch zone around the aircraft and keep the surrounding settlement intact during departure. They cannot be constructed on the Hellion itself, because doing so would prevent takeoff entirely.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravAnchor.label	mooring mast
Part1|DefInjected/ThingDef/FIP_Repconn.xml|Gravcore.description	A compact pre-war reactor core recovered from prototype Hellion systems and related military hardware. It is useless by itself, but it can be integrated into advanced Hellion support equipment.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|Gravcore.label	reactor core
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravcorePowerCell.description	A compact generator built around a salvaged reactor core, adapted to provide steady power for the Hellion's onboard systems.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravcorePowerCell.label	reactor-core power cell
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravEngine.description	The pre-war reactor assembly at the heart of the Hellion. It sustains the aircraft's vertical lift envelope and powers the heavy systems needed for long-range atmospheric and orbital operations.\n\nWhen launched, anything on deck plating connected to the reactor will be transported to a new map. Without a mooring mast, launching the Hellion will abandon your current map.\n\nThe Hellion was designed as an unfinished military prototype, requiring rare components, specialist fabrication, and a great deal of salvage to keep flying.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravEngine.label	Hellion reactor
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravFieldExtender.description	A support assembly used to expand the Hellion's airframe. It increases the amount of deck plating the craft can carry and must be built near the Hellion reactor.\n\nOne Hellion can support up to six airframe extenders.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravFieldExtender.label	airframe extender
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravlitePanel.description	A lightweight pre-war airframe panel used to assemble and reinforce Hellion components. It is durable, heat-resistant, and ideal for advanced aerospace construction.\n\nRequires vacstone blocks, which can be obtained from orbital asteroids.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravlitePanel.label	airframe panel
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravshipHull.description	An airtight armored hull section sized for the Hellion's frame. It seals the craft against vacuum exposure and locks directly into the underlying deck plating, so it can only be built as part of the Hellion.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravshipHull.label	Hellion hull
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravshipShieldGenerator.description	A defensive projector that protects the Hellion by generating a short-lived repulsor screen against incoming rounds and mortar fire. Those inside the field can still shoot out.\n\nIt must be charged before use. One Hellion can support two shield projectors.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|GravshipShieldGenerator.label	Hellion shield projector
Part1|DefInjected/ThingDef/FIP_Repconn.xml|LargeThruster.description	An advanced VTOL thruster with a heat-resistant vacstone liner. It greatly increases the Hellion's operational range. Thrusters require an unobstructed exhaust area free of large buildings and Hellion deck plating.\n\nRequires vacstone blocks, which can be obtained from orbital asteroids.\n\nOne Hellion can support up to six heavy VTOL thrusters.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|LargeThruster.label	heavy VTOL thruster
Part1|DefInjected/ThingDef/FIP_Repconn.xml|PilotConsole.description	A hardened flight console used to launch and pilot the Hellion. It draws power directly from the Hellion reactor.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|PilotConsole.label	cockpit console
Part1|DefInjected/ThingDef/FIP_Repconn.xml|PilotSubpersonaCore.description	A low-grade navigation core tuned for Hellion flight. It reduces the chance of an accident when flying the Hellion, though it cannot fully compensate for pilot error.\n\nOne Hellion can support up to two navigation cores.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|PilotSubpersonaCore.label	navigation core
Part1|DefInjected/ThingDef/FIP_Repconn.xml|ShipChunk_Mech.description	A chunk of robot craft made of steel and salvaged airframe panels. It looks like it was torn free during re-entry or blasted off by heavy weapons.\n\nDeconstruct it to obtain valuable resources.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|SignalJammer.description	An electronic countermeasures suite that masks the Hellion's signature and helps it approach heavily defended landing sites.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|SignalJammer.label	ECM suite
Part1|DefInjected/ThingDef/FIP_Repconn.xml|SmallThruster.description	A compact VTOL thruster that increases the Hellion's operational range. Thrusters require an unobstructed exhaust area free of large buildings and Hellion deck plating.\n\nOne Hellion can support up to four small VTOL thrusters.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|SmallThruster.label	small VTOL thruster
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_AmmoBox_GaussShell.description	A small crate containing heavy uranium shells. Used by gauss artillery to reload. A crate is fed directly into adjacent Hellion artillery when it needs to be rearmed.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_CopilotConsole.description	An auxiliary interface that allows a copilot to assist in launching and piloting a Hellion. It draws power directly from the Hellion reactor.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GaussGun.description	A compact electromagnetic cannon that launches dense uranium slugs at extreme velocities. Designed for local bombardment and medium-range interception, it can also target hostile orbital craft. Requires a linked targeting terminal with an operator to function. It draws power directly from the Hellion reactor.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravcorePowerCoil.description	A massive reactor assembly that channels a salvaged reactor core into immense electrical output. Its reinforced coils can handle extreme load, making it one of the most potent power sources available for Hellion systems. Adjacent reactor-core power cells multiply the output by 15% each.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravcorePowerCoil.label	reactor-core power coil
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravhulkEngine.description	A heavy reactor package built for the largest Hellion frames and orbital support hulls. It sustains an enormous lift field, allowing massive aircraft to rise under their own power while operating near a planetary gravity well.\n\nWhen launched, anything on Hellion deck plating connected to the reactor will be transported to a new map.\n\nThese oversized assemblies were intended for pre-war logistics craft and mobile aerospace platforms, and they demand immense fabrication capacity to keep operational.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravhulkEngine.label	heavy Hellion reactor
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravjumperEngine.description	A compact reactor package adapted for a light Hellion. It generates the lift field needed for rapid vertical launch and short-range atmospheric insertion, but it is not suited to true interplanetary travel.\n\nWhen launched, anything on Hellion deck plating connected to the reactor will be transported to a new map.\n\nOften salvaged from scout craft, courier platforms, and other pre-war aerospace projects, these reactors are valued for their agility and relatively modest support requirements.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravjumperEngine.label	light Hellion reactor
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravshipCapacitor.description	Stores large amounts of electricity for later use. Constructed in Hellion deck plating, Hellion capacitors do not obstruct movement.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_GravshipCapacitor.label	Hellion capacitor
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_Gun_PointDefense.description	A rapid-fire gun for point-defense use aboard the Hellion.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_PilotBridge.description	An interface that allows launching and piloting a heavy Hellion. It draws power directly from the heavy Hellion reactor.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_PilotCockpit.description	An interface that allows launching and piloting a light Hellion. It draws power directly from the Hellion reactor.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_PointDefenseTurret.description	A specialized defensive turret built exclusively for the Hellion. It intercepts explosive projectiles and incoming drop pods within its protective radius, but cannot engage ground targets. Interception chance scales with the target's velocity.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_SolarPanelling.description	Produces electricity from sunlight. Does not work in darkness or under artificial light. It does not obstruct movement or provide cover, but it can only be constructed on Hellion deck plating.
Part1|DefInjected/ThingDef/FIP_Repconn.xml|VGE_TargetingTerminal.description	A control station dedicated to operating a single Hellion artillery piece. Requires a crew member to manually aim and fire the weapon. It draws power directly from the Hellion reactor.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderCannon.description	A heavy autocannon salvaged from a Vertibot wreck.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderCannon.label	Vertibot autocannon
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderHead.description	The cockpit of a crashed Vertibot, filled with old controls and shattered glass.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderHead.label	Vertibot cockpit
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderLeg.description	Landing gear from a Vertibot, twisted and scorched from the crash.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderLeg.label	Vertibot landing gear
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderRemains.description	The remains of a Vertibot, a pre-war military transport aircraft. Scattered with pre-war tech.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|AncientExostriderRemains.label	crashed Vertibot
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_AirwireHeadset.description	A wearable antenna for interfacing with RobCo robots. Allows remote control and communication.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_AirwireHeadset.label	Pipboy Antenna
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_ArmorHelmetMechCommander.description	Helmet made out of Eyebot parts. Used for commanding RobCo robots.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_ArmorHelmetMechCommander.label	Eyebot Helmet
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_ArmorHelmetMechlordHelmet.description	Helmet built after design documents of a powerful pre-war hero known as the Mechanist. Grants advanced control over RobCo robots.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_ArmorHelmetMechlordHelmet.label	Mechanist Helmet
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_ArrayHeadset.description	An advanced headset for RobCo robot control, featuring improved bandwidth and reliability.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_ArrayHeadset.label	Pipboy Headset
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_IntegratorHeadset.description	Direct neural interface for RobCo robots, enabling seamless control and feedback.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_IntegratorHeadset.label	Pipboy Brain Link
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_MechlordSuit.description	Armor built after design documents of a powerful pre-war hero known as the Mechanist. Provides superior protection and robot command capabilities.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_MechlordSuit.label	Mechanist Armor
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_PackBandwidth.description	Harddrive that expands the bandwidth for controlling multiple RobCo robots.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_PackBandwidth.label	Pipboy Bandwidth Harddrive
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_PackControl.description	Harddrive containing control protocols for RobCo robots.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Apparel_PackControl.label	Pipboy Control Harddrive
Part1|DefInjected/ThingDef/FIP_RobCo.xml|BandNode.description	Node for managing RobCo robot control bands.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|BandNode.label	RobCo band node
Part1|DefInjected/ThingDef/FIP_RobCo.xml|BasicRecharger.description	Civilian RobCo robots can recharge here. Produces and stores wastepacks internally.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|BasicRecharger.label	Civilian RobCo Recharger
Part1|DefInjected/ThingDef/FIP_RobCo.xml|ControlSublink.description	A holotape for the Pipboy, used to expand control groups for RobCo robots. Insert into the Pipboy to upgrade your robot command capabilities.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|ControlSublink.label	Pipboy Control Holotape
Part1|DefInjected/ThingDef/FIP_RobCo.xml|ControlSublinkHigh.description	A holotape for the Pipboy, used to expand control groups for RobCo robots beyond standard limits. Insert into the Pipboy to unlock high-tier robot command capabilities.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|ControlSublinkHigh.label	Pipboy High-Tier Control Holotape
Part1|DefInjected/ThingDef/FIP_RobCo.xml|Defoliator.description	A RobCo device designed to clear vegetation. Emits hazardous energy.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|LargeMechGestator.description	Device for assembling RobCo robots from components.
Part1|DefInjected/ThingDef/FIP_RobCo.xml|LargeMechGestator.label	Military RobCo Workbench
