StringId	Text
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Quartermaster.label	Enclave Quartermaster
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Raul.label	Raul
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Sergeant_Bracks.label	Sergeant Bracks
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Sergeant_Dornan.label	Sergeant Dornan
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Sergeant_Granite.label	Sergeant Granite
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Stiggs.label	Stiggs
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Tom_Murray.label	Tom Murray
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Trooper.label	Enclave Trooper
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Pawnkind_Enclave_Vice_President_Bird.label	Vice President Bird
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Captain_Moreau.label	Captain Moreau
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Colonel_Autumn.label	Colonel Autumn
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Dr_Curling.label	Dr. Curling
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Dr_Holt.label	Dr. Holt
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Lt_Col_Vickers.label	Lt. Col. Vickers
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Major_Manderly.label	Major Manderly
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_President_Richardson.label	President Richardson
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Sergeant_Dornan.label	Sergeant Dornan
Part2|DefInjected/PawnKindDef/FCP_Enclave.xml|FCP_Unique_Pawnkind_Whitley.label	Whitley
Part2|DefInjected/PawnKindDef/FCP_Ghouls.xml|FCP_Pawnkind_Ghoul_Feral.label	feral ghoul
Part2|DefInjected/PawnKindDef/FCP_Ghouls.xml|FCP_Pawnkind_Ghoul_GlowingOne.label	glowing one
Part2|DefInjected/PawnKindDef/FCP_Ghouls.xml|FCP_Pawnkind_Ghoul_Wastelander.label	Ghoul
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Advisor.label	Khan Advisor
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Chem_Dealer.label	Khan chem dealer
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Chem_Maker.label	Khan chem maker
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Chem_Thrower.label	Khan chem thrower
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Civilian.label	Khan
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Enforcer.label	Khan enforcer
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Veteran.label	Khan veteran
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Pawnkind_Khan_Warrior.label	Khan warrior
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Anders.label	Anders
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Diane.label	Diane
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Jack.label	Jack
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Jerry.label	Jerry the Punk
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Jessup.label	Jessup
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Melissa.label	Melissa
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Oscar.label	Oscar Velasco
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Papa_Khan.label	Papa Khan
Part2|DefInjected/PawnKindDef/FCP_Great_Khans.xml|FCP_Unique_Pawnkind_Regis.label	Regis
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Animal_California_Grizzly.label	California Grizzly
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Animal_NCR_Guard_Dog.label	NCR Guard Dog
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Animal_NCR_Guard_Dog.lifeStages.0.label	puppy
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Ambassador.label	NCR Ambassador
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Citizen.label	NCR Citizen
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Crimson_Caravan_Trader.label	NCR Crimson Caravan Trader
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Deserter_Colonel.label	rogue colonel
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Deserter_Officer.label	deserter officer
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Deserter_Trooper.label	deserter trooper
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Engineer.label	NCR engineer
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_General.label	NCR General
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_MP.label	NCR Military Police
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_NCRCF_Guard.label	NCRCF Guard
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_NCRCF_Inmate.label	NCRCF Inmate
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_NCRCF_Warden.label	NCRCF Warden
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Officer.label	NCR Officer
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Quartermaster.label	NCR Quartermaster
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Ranger_Patrolman.label	NCR Ranger
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Ranger_Veteran.label	NCR Veteran Ranger
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Ranger_Volunteer.label	NCR ranger
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Scout_Recon.label	NCR 1st Recon Scout
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Tax_Collector.label	NCR Tax Collector
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Trooper.label	NCR trooper
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Pawnkind_NCR_Trooper_Heavy.label	NCR Heavy Trooper
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ambassador_Dennis_Crocker.label	Ambassador Crocker
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Angela_Williams.label	Angela Williams
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Captain_April_Gilles.label	Captain Gilles
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Captain_Kyle_Parker.label	Captain Parker
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Captain_Rodriguez.label	Captain Rodriguez
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Captain_Ronald_Curtis.label	Captain Curtis
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Chief_Kris_Hanlon.label	Ranger Chief Hanlon
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Colonel_Cassandra_Moore.label	Colonel Moore
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Colonel_James_Hsu.label	Colonel Hsu
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Alex_Richards.label	Comm Officer Richards
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Catherine_Stone.label	Comm Officer Stone
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Christopher_Gaines.label	Comm Officer Gaines
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_David_Pappas.label	Comm Officer Pappas
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Grant.label	Comm Officer Grant
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Lenk.label	Comm Officer Lenk
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Stepinac.label	Comm Officer Stepinac
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Comm_Officer_Traci.label	Comm Officer Traci
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Corporal_April_Mags.label	Corporal Mags
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Corporal_Cindy_Betsy.label	Corporal Betsy
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Corporal_Emerson_Sterling.label	Corporal Sterling
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Corporal_Walter_Hornsby.label	Corporal Hornsby
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Doctor_Keely.label	Dr. Keely
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Doctor_Kilborn.label	Doctor Kilborn
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Doctor_Usanagi.label	Dr. Usanagi
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_First_Sergeant_Daniel_Asher.label	First Sergeant Asher
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_General_Lee_Oliver.label	General Oliver
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Lieutenant_Carrie_Boyd.label	Lieutenant Boyd
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Lieutenant_Jesse_Hayes.label	Lieutenant Hayes
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Lieutenant_Liam_Gorobets.label	Lieutenant Gorobets
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Lieutenant_Markland.label	Lieutenant Markland
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Lieutenant_Monroe.label	Lieutenant Monroe
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Major_Elizabeth_Kieran.label	Major Kieran
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Major_Guy_Dhatri.label	Major Dhatri
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Major_Joseph_Polatli.label	Major Polatli
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Major_Thomas_Knight.label	Major Knight
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Medical_Officer_Richards.label	Medical Officer Richards
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_President_Aaron_Kimball.label	President Kimball
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_10_of_Spades.label	PFC 10 of Spades
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Ackerman.label	Private Ackerman
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Christina_Morales.label	Private Morales
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Davey_Crenshaw.label	Private Crenshaw
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Edwards.label	Private Edwards
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_First_Class_Dustin.label	PFC Dustin
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_First_Class_Richie.label	PFC Richie
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Gilbert.label	Private Gilbert
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Hoover.label	Private Hoover
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_James_Sexton.label	Private Sexton
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_OHanrahan.label	Private O'Hanrahan
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Poindexter.label	Private Poindexter
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Razz.label	Private Razz
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Reyes.label	Private Reyes
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Private_Stone.label	Private Stone
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Quartermaster_Mayes.label	Quartermaster Mayes
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Anders.label	Ranger Anders
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Andy.label	Ranger Andy
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Biff.label	Ranger Biff
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Erasmus.label	Ranger Erasmus
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Ghost.label	Ranger Ghost
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Grant.label	Ranger Grant
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Jackson.label	Ranger Jackson
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Milo.label	Ranger Milo
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Ranger_Stella.label	Ranger Stella
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Sergeant_Astor.label	Sergeant Astor
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Sergeant_Contreras.label	Sergeant Contreras
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Sergeant_Jesse_Bitter_Root.label	Sergeant Bitter-Root
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Pawnkind_Thomas_Hildern.label	Thomas Hildern
Part2|DefInjected/PawnKindDef/FCP_NCR.xml|FCP_Unique_Ranger_Rick.label	Ranger Rick
Part2|DefInjected/PawnKindDef/FCP_Peoples_Republic_of_China.xml|FCP_Pawnkind_PRC_General.label	PRC General
Part2|DefInjected/PawnKindDef/FCP_Peoples_Republic_of_China.xml|FCP_Pawnkind_PRC_Logistics_Officer.label	PRC Logistics Officer
Part2|DefInjected/PawnKindDef/FCP_Power_Armor.xml|FCP_Pawnkind_Power_Armor_Trader.label	Power Armor Specialist
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Fiend_Berserker.label	Fiend berserker
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Fiend_Gunner.label	Fiend gunner
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Fiend_Junkie.label	Fiend junkie
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Fiend_Overlord.label	Fiend overlord
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Fiend_Slasher.label	Fiend slasher
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Forged_Flamer.label	Forged flamewielder
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Forged_Incinerator_Pawn.label	Forged incinerator
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Forged_Master.label	forge master
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Forged_Raider.label	Forged raider
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Forged_Smith.label	Forged blacksmith
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Jackal_Bruiser.label	Jackal bruiser
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Jackal_Gunner.label	Jackal gunner
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Jackal_Leader.label	Jackal pack leader
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Jackal_Raider.label	Jackal raider
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Jackal_Scavenger.label	Jackal scavenger
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Raider_Warlord.label	raider warlord
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Scorpion_ChemDealer.label	Scorpion chem pusher
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Scorpion_Enforcer.label	Scorpion enforcer
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Scorpion_Leader.label	Scorpion gang leader
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Scorpion_Pickpocket_Pawn.label	Scorpion pickpocket
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Scorpion_Thug.label	Scorpion thug
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Slaver_Boss.label	slaver boss
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Slaver_Collarer_Pawn.label	slaver collarer
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Slaver_Enforcer_Pawn.label	slaver enforcer
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Slaver_Guard.label	slaver guard
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Slaver_Trader.label	slaver trader
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Viper_Cultist_Pawn.label	Viper cultist
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Viper_Marksman.label	Viper marksman
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Viper_PoisonBlade_Pawn.label	Viper poison blade
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Viper_Priest_Pawn.label	Viper priest
Part2|DefInjected/PawnKindDef/FCP_Raiders.xml|FCP_Viper_VenomMaster_Pawn.label	Viper venom master
Part2|DefInjected/PawnKindDef/FCP_Tools.xml|FCP_Animal_Brahmin.label	Brahmin
Part2|DefInjected/PawnKindDef/FCP_Tools.xml|FCP_Animal_Brahmin.lifeStages.0.label	calf
Part2|DefInjected/PawnKindDef/FCP_Tools.xml|FCP_Mysterious_Stranger.label	Mysterious Stranger
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Army_General.label	US Army General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Army_Infantry.label	US Army Infantry
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Army_Mechanized_Infantry.label	US Army Mechanized Infantry
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Army_Officer.label	US Army Officer
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Army_Pilot.label	US Army Pilot
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Army_Support.label	US Army Support
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Captain_Maxon.label	Captain
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Citizen.label	US Citizen
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Colonel_Santiago.label	Colonel
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Engineer.label	US Army Engineer
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Baker.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Blackwell.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Braxton.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Chase.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Kelly.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_McGowan.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Rawlings.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Staggs.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Williams.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_General_Wood.label	General
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Major_Jones.label	Major
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Marine_Infantry.label	US Marine Infantry
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Marine_USS_Democracy_Combat_Armor.label	US Marine
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_POW.label	Chinese POW
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_President_Richardson.label	President
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Quartermaster.label	US Quartermaster
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Secret_Service_Agent.label	Secret Service Agent
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Secret_Service_Heavy_Agent.label	Secret Service Heavy Agent
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Secretary_Eckhart.label	Secretary of Agriculture
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_Tax_Collector.label	US Tax Collector
Part2|DefInjected/PawnKindDef/FCP_United_States.xml|FCP_Pawnkind_USA_USA_Warden.label	US Warden
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Armored_Wastelander_Combat_Armor.label	Wastelander
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Armored_Wastelander_Combat_Armor_Modular.label	Wastelander
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Armored_Wastelander_Combat_Armor_Reinforced.label	Wastelander
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Armored_Wastelander_Combat_Armor_Reinforced_MK_II.label	Wastelander
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Rivet_City_Security.label	Rivet City Security Officer
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Wasteland_Settler_Mayor.label	Settlement Mayor
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Wastelander_Caravan_Guard.label	Caravan Guard
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Wastelander_Citizen.label	Wastelander
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Pawnkind_Wastelander_Trader.label	Wastelander Trader
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Angela_Staley.label	Merchant
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Banon.label	Merchant
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Belle_Bonny.label	Merchant
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Crazy_Wolfgang.label	Caravan Trader
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Crow.label	Caravan Trader
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Doc_Hoff.label	Caravan Trader
Part2|DefInjected/PawnKindDef/FCP_Wastelanders.xml|FCP_Unique_Pawnkind_Wastelander_Trader_Lucky_Harith.label	Caravan Trader
Part2|DefInjected/PreceptDef/FCP_Brotherhood_of_Steel.xml|FCP_IdeoRole_Lyons_Shield.description	Shields combine combat prowess with genuine compassion, serving as both warriors and protectors. They embody Elder Lyons' belief that power must be used to defend those who cannot defend themselves.
Part2|DefInjected/PreceptDef/FCP_Brotherhood_of_Steel.xml|FCP_IdeoRole_Lyons_Shield.label	Shield of the People
Part2|DefInjected/PreceptDef/FCP_Brotherhood_of_Steel.xml|FCP_IdeoRole_Outcast_Defender.description	Defenders are Outcast specialists who excel at both securing technology and eliminating threats. They combine technical expertise with ruthless efficiency, ensuring the mission succeeds at any cost.
Part2|DefInjected/PreceptDef/FCP_Brotherhood_of_Steel.xml|FCP_IdeoRole_Outcast_Defender.label	Defender
Part2|DefInjected/PreceptDef/FCP_Brotherhood_of_Steel.xml|FCP_IdeoRole_Paladin.description	Paladins are the Brotherhood's finest warriors, masters of power armor combat and tactical leadership. They lead squads into the most dangerous situations and serve as examples of martial excellence.
Part2|DefInjected/PreceptDef/FCP_Brotherhood_of_Steel.xml|FCP_IdeoRole_Paladin.label	Paladin
